verb;tense;person;conjugation
[zuhören];futur_2_indikativ;3;[wird zugehört haben]
[zuhören];futur_2_konjunktiv_1;3;[werde zugehört haben]
[zuhören];futur_2_konjunktiv_2;3;[würde zugehört haben]
[zuhören];futur_2_indikativ;4;[werden zugehört haben]
[zuhören];futur_2_konjunktiv_1;4;[werden zugehört haben]
[zuhören];futur_2_konjunktiv_2;4;[würden zugehört haben]
[zuhören];futur_2_indikativ;5;[werdet zugehört haben]
[zuhören];futur_2_konjunktiv_1;5;[werdet zugehört haben]
[zuhören];futur_2_konjunktiv_2;5;[würdet zugehört haben]
[zuhören];futur_2_indikativ;6;[werden zugehört haben]
[zuhören];futur_2_konjunktiv_1;6;[werden zugehört haben]
[zuhören];futur_2_konjunktiv_2;6;[würden zugehört haben]
[ausmachen];imperativ;2;"[mach aus;mache aus]"
[ausmachen];imperativ;5;[macht aus]
[ausmachen];imperativ;6;[machen Sie aus]
[ausmachen];perfekt_indikativ;1;[habe ausgemacht]
[ausmachen];perfekt_konjunktiv_1;1;[habe ausgemacht]
[ausmachen];perfekt_indikativ;2;[hast ausgemacht]
[ausmachen];perfekt_konjunktiv_1;2;[habest ausgemacht]
[ausmachen];perfekt_indikativ;3;[hat ausgemacht]
[ausmachen];perfekt_konjunktiv_1;3;[habe ausgemacht]
[ausmachen];perfekt_indikativ;4;[haben ausgemacht]
[ausmachen];perfekt_konjunktiv_1;4;[haben ausgemacht]
[ausmachen];perfekt_indikativ;5;[habt ausgemacht]
[ausmachen];perfekt_konjunktiv_1;5;[habet ausgemacht]
[ausmachen];perfekt_indikativ;6;[haben ausgemacht]
[ausmachen];perfekt_konjunktiv_1;6;[haben ausgemacht]
[ausmachen];plusquamperfekt_indikativ;1;[hatte ausgemacht]
[ausmachen];plusquamperfekt_konjunktiv_2;1;[hätte ausgemacht]
[ausmachen];plusquamperfekt_indikativ;2;[hattest ausgemacht]
[ausmachen];plusquamperfekt_konjunktiv_2;2;[hättest ausgemacht]
[ausmachen];plusquamperfekt_indikativ;3;[hatte ausgemacht]
[ausmachen];plusquamperfekt_konjunktiv_2;3;[hätte ausgemacht]
[ausmachen];plusquamperfekt_indikativ;4;[hatten ausgemacht]
[ausmachen];plusquamperfekt_konjunktiv_2;4;[hätten ausgemacht]
[ausmachen];plusquamperfekt_indikativ;5;[hattet ausgemacht]
[ausmachen];plusquamperfekt_konjunktiv_2;5;[hättet ausgemacht]
[ausmachen];plusquamperfekt_indikativ;6;[hatten ausgemacht]
[ausmachen];plusquamperfekt_konjunktiv_2;6;[hätten ausgemacht]
[ausmachen];futur_1_indikativ;1;[werde ausmachen]
[ausmachen];futur_1_konjunktiv_1;1;[werde ausmachen]
[ausmachen];futur_1_konjunktiv_2;1;[würde ausmachen]
[ausmachen];futur_1_indikativ;2;[wirst ausmachen]
[ausmachen];futur_1_konjunktiv_1;2;[werdest ausmachen]
[ausmachen];futur_1_konjunktiv_2;2;[würdest ausmachen]
[ausmachen];futur_1_indikativ;3;[wird ausmachen]
[ausmachen];futur_1_konjunktiv_1;3;[werde ausmachen]
[ausmachen];futur_1_konjunktiv_2;3;[würde ausmachen]
[ausmachen];futur_1_indikativ;4;[werden ausmachen]
[ausmachen];futur_1_konjunktiv_1;4;[werden ausmachen]
[ausmachen];futur_1_konjunktiv_2;4;[würden ausmachen]
[ausmachen];futur_1_indikativ;5;[werdet ausmachen]
[ausmachen];futur_1_konjunktiv_1;5;[werdet ausmachen]
[ausmachen];futur_1_konjunktiv_2;5;[würdet ausmachen]
[ausmachen];futur_1_indikativ;6;[werden ausmachen]
[ausmachen];futur_1_konjunktiv_1;6;[werden ausmachen]
[ausmachen];futur_1_konjunktiv_2;6;[würden ausmachen]
[ausmachen];futur_2_indikativ;1;[werde ausgemacht haben]
[ausmachen];futur_2_konjunktiv_1;1;[werde ausgemacht haben]
[ausmachen];futur_2_konjunktiv_2;1;[würde ausgemacht haben]
[ausmachen];futur_2_indikativ;2;[wirst ausgemacht haben]
[ausmachen];futur_2_konjunktiv_1;2;[werdest ausgemacht haben]
[ausmachen];futur_2_konjunktiv_2;2;[würdest ausgemacht haben]
[ausmachen];futur_2_indikativ;3;[wird ausgemacht haben]
[ausmachen];futur_2_konjunktiv_1;3;[werde ausgemacht haben]
[ausmachen];futur_2_konjunktiv_2;3;[würde ausgemacht haben]
[ausmachen];futur_2_indikativ;4;[werden ausgemacht haben]
[ausmachen];futur_2_konjunktiv_1;4;[werden ausgemacht haben]
[ausmachen];futur_2_konjunktiv_2;4;[würden ausgemacht haben]
[ausmachen];futur_2_indikativ;5;[werdet ausgemacht haben]
[ausmachen];futur_2_konjunktiv_1;5;[werdet ausgemacht haben]
[ausmachen];futur_2_konjunktiv_2;5;[würdet ausgemacht haben]
[ausmachen];futur_2_indikativ;6;[werden ausgemacht haben]
[ausmachen];futur_2_konjunktiv_1;6;[werden ausgemacht haben]
[ausmachen];futur_2_konjunktiv_2;6;[würden ausgemacht haben]
[wachsen];imperativ;2;"[wachs;wachse]"
[wachsen];imperativ;5;[wachst]
[wachsen];imperativ;6;[wachsen Sie]
[wachsen];praesens_indikativ;1;"[wachse;wachse]"
[wachsen];praesens_konjunktiv_1;1;"[wachse;wachse]"
[wachsen];praesens_indikativ;2;"[wächst;wachst]"
[wachsen];praesens_konjunktiv_1;2;"[wachsest;wachsest]"
[wachsen];praesens_indikativ;3;"[wächst;wachst]"
[wachsen];praesens_konjunktiv_1;3;"[wachse;wachse]"
[wachsen];praesens_indikativ;4;"[wachsen;wachsen]"
[wachsen];praesens_konjunktiv_1;4;"[wachsen;wachsen]"
[wachsen];praesens_indikativ;5;"[wachst;wachst]"
[wachsen];praesens_konjunktiv_1;5;"[wachset;wachset]"
[wachsen];praesens_indikativ;6;"[wachsen;wachsen]"
[wachsen];praesens_konjunktiv_1;6;"[wachsen;wachsen]"
[wachsen];praeteritum_indikativ;1;"[wuchs;wachste]"
[wachsen];praeteritum_konjunktiv_2;1;"[wüchse;wachste]"
[wachsen];praeteritum_indikativ;2;"[wuchsest;wuchst;wachstest]"
[wachsen];praeteritum_konjunktiv_2;2;"[wüchsest;wachstest]"
[wachsen];praeteritum_indikativ;3;"[wuchs;wachste]"
[wachsen];praeteritum_konjunktiv_2;3;"[wüchse;wachste]"
[wachsen];praeteritum_indikativ;4;"[wuchsen;wachsten]"
[wachsen];praeteritum_konjunktiv_2;4;"[wüchsen;wachsten]"
[wachsen];praeteritum_indikativ;5;"[wuchst;wachstet]"
[wachsen];praeteritum_konjunktiv_2;5;"[wüchset;wachstet]"
[wachsen];praeteritum_indikativ;6;"[wuchsen;wachsten]"
[wachsen];praeteritum_konjunktiv_2;6;"[wüchsen;wachsten]"
[wachsen];perfekt_indikativ;1;"[bin gewachsen;habe gewachst]"
[wachsen];perfekt_konjunktiv_1;1;"[sei gewachsen;habe gewachst]"
[wachsen];perfekt_indikativ;2;"[bist gewachsen;hast gewachst]"
[wachsen];perfekt_konjunktiv_1;2;"[seist gewachsen;seiest gewachsen;habest gewachst]"
[wachsen];perfekt_indikativ;3;"[ist gewachsen;hat gewachst]"
[wachsen];perfekt_konjunktiv_1;3;"[sei gewachsen;habe gewachst]"
[wachsen];perfekt_indikativ;4;"[sind gewachsen;haben gewachst]"
[wachsen];perfekt_konjunktiv_1;4;"[seien gewachsen;haben gewachst]"
[wachsen];perfekt_indikativ;5;"[seid gewachsen;habt gewachst]"
[wachsen];perfekt_konjunktiv_1;5;"[seiet gewachsen;habet gewachst]"
[wachsen];perfekt_indikativ;6;"[sind gewachsen;haben gewachst]"
[wachsen];perfekt_konjunktiv_1;6;"[seien gewachsen;haben gewachst]"
[wachsen];plusquamperfekt_indikativ;1;"[war gewachsen;hatte gewachst]"
[wachsen];plusquamperfekt_konjunktiv_2;1;"[wäre gewachsen;hätte gewachst]"
[wachsen];plusquamperfekt_indikativ;2;"[warst gewachsen;hattest gewachst]"
[wachsen];plusquamperfekt_konjunktiv_2;2;"[wärst gewachsen;wärest gewachsen;hättest gewachst]"
[wachsen];plusquamperfekt_indikativ;3;"[war gewachsen;hatte gewachst]"
[wachsen];plusquamperfekt_konjunktiv_2;3;"[wäre gewachsen;hätte gewachst]"
[wachsen];plusquamperfekt_indikativ;4;"[waren gewachsen;hatten gewachst]"
[wachsen];plusquamperfekt_konjunktiv_2;4;"[wären gewachsen;hätten gewachst]"
[wachsen];plusquamperfekt_indikativ;5;"[wart gewachsen;hattet gewachst]"
[wachsen];plusquamperfekt_konjunktiv_2;5;"[wärt gewachsen;wäret gewachsen;hättet gewachst]"
[wachsen];plusquamperfekt_indikativ;6;"[waren gewachsen;hatten gewachst]"
[wachsen];plusquamperfekt_konjunktiv_2;6;"[wären gewachsen;hätten gewachst]"
[wachsen];futur_1_indikativ;1;"[werde wachsen;werde wachsen]"
[wachsen];futur_1_konjunktiv_1;1;"[werde wachsen;werde wachsen]"
[wachsen];futur_1_konjunktiv_2;1;"[würde wachsen;würde wachsen]"
[wachsen];futur_1_indikativ;2;"[wirst wachsen;wirst wachsen]"
[wachsen];futur_1_konjunktiv_1;2;"[werdest wachsen;werdest wachsen]"
[wachsen];futur_1_konjunktiv_2;2;"[würdest wachsen;würdest wachsen]"
[wachsen];futur_1_indikativ;3;"[wird wachsen;wird wachsen]"
[wachsen];futur_1_konjunktiv_1;3;"[werde wachsen;werde wachsen]"
[wachsen];futur_1_konjunktiv_2;3;"[würde wachsen;würde wachsen]"
[wachsen];futur_1_indikativ;4;"[werden wachsen;werden wachsen]"
[wachsen];futur_1_konjunktiv_1;4;"[werden wachsen;werden wachsen]"
[wachsen];futur_1_konjunktiv_2;4;"[würden wachsen;würden wachsen]"
[wachsen];futur_1_indikativ;5;"[werdet wachsen;werdet wachsen]"
[wachsen];futur_1_konjunktiv_1;5;"[werdet wachsen;werdet wachsen]"
[wachsen];futur_1_konjunktiv_2;5;"[würdet wachsen;würdet wachsen]"
[wachsen];futur_1_indikativ;6;"[werden wachsen;werden wachsen]"
[wachsen];futur_1_konjunktiv_1;6;"[werden wachsen;werden wachsen]"
[wachsen];futur_1_konjunktiv_2;6;"[würden wachsen;würden wachsen]"
[wachsen];futur_2_indikativ;1;"[werde gewachsen sein;werde gewachst haben]"
[wachsen];futur_2_konjunktiv_1;1;"[werde gewachsen sein;werde gewachst haben]"
[wachsen];futur_2_konjunktiv_2;1;"[würde gewachsen sein;würde gewachst haben]"
[wachsen];futur_2_indikativ;2;"[wirst gewachsen sein;wirst gewachst haben]"
[wachsen];futur_2_konjunktiv_1;2;"[werdest gewachsen sein;werdest gewachst haben]"
[wachsen];futur_2_konjunktiv_2;2;"[würdest gewachsen sein;würdest gewachst haben]"
[wachsen];futur_2_indikativ;3;"[wird gewachsen sein;wird gewachst haben]"
[wachsen];futur_2_konjunktiv_1;3;"[werde gewachsen sein;werde gewachst haben]"
[wachsen];futur_2_konjunktiv_2;3;"[würde gewachsen sein;würde gewachst haben]"
[wachsen];futur_2_indikativ;4;"[werden gewachsen sein;werden gewachst haben]"
[wachsen];futur_2_konjunktiv_1;4;"[werden gewachsen sein;werden gewachst haben]"
[wachsen];futur_2_konjunktiv_2;4;"[würden gewachsen sein;würden gewachst haben]"
[wachsen];futur_2_indikativ;5;"[werdet gewachsen sein;werdet gewachst haben]"
[wachsen];futur_2_konjunktiv_1;5;"[werdet gewachsen sein;werdet gewachst haben]"
[wachsen];futur_2_konjunktiv_2;5;"[würdet gewachsen sein;würdet gewachst haben]"
[wachsen];futur_2_indikativ;6;"[werden gewachsen sein;werden gewachst haben]"
[wachsen];futur_2_konjunktiv_1;6;"[werden gewachsen sein;werden gewachst haben]"
[wachsen];futur_2_konjunktiv_2;6;"[würden gewachsen sein;würden gewachst haben]"
[antworten];imperativ;2;"[antworte;antwort]"
[antworten];imperativ;5;[antwortet]
[antworten];imperativ;6;[antworten Sie]
[antworten];praesens_indikativ;1;[antworte]
[antworten];praesens_konjunktiv_1;1;[antworte]
[antworten];praesens_indikativ;2;[antwortest]
[antworten];praesens_konjunktiv_1;2;[antwortest]
[antworten];praesens_indikativ;3;[antwortet]
[antworten];praesens_konjunktiv_1;3;[antworte]
[antworten];praesens_indikativ;4;[antworten]
[antworten];praesens_konjunktiv_1;4;[antworten]
[antworten];praesens_indikativ;5;[antwortet]
[antworten];praesens_konjunktiv_1;5;[antwortet]
[antworten];praesens_indikativ;6;[antworten]
[antworten];praesens_konjunktiv_1;6;[antworten]
[antworten];praeteritum_indikativ;1;[antwortete]
[antworten];praeteritum_konjunktiv_2;1;[antwortete]
[antworten];praeteritum_indikativ;2;[antwortetest]
[antworten];praeteritum_konjunktiv_2;2;[antwortetest]
[antworten];praeteritum_indikativ;3;[antwortete]
[antworten];praeteritum_konjunktiv_2;3;[antwortete]
[antworten];praeteritum_indikativ;4;[antworteten]
[antworten];praeteritum_konjunktiv_2;4;[antworteten]
[antworten];praeteritum_indikativ;5;[antwortetet]
[antworten];praeteritum_konjunktiv_2;5;[antwortetet]
[antworten];praeteritum_indikativ;6;[antworteten]
[antworten];praeteritum_konjunktiv_2;6;[antworteten]
[antworten];perfekt_indikativ;1;[habe geantwortet]
[antworten];perfekt_konjunktiv_1;1;[habe geantwortet]
[antworten];perfekt_indikativ;2;[hast geantwortet]
[antworten];perfekt_konjunktiv_1;2;[habest geantwortet]
[antworten];perfekt_indikativ;3;[hat geantwortet]
[antworten];perfekt_konjunktiv_1;3;[habe geantwortet]
[antworten];perfekt_indikativ;4;[haben geantwortet]
[antworten];perfekt_konjunktiv_1;4;[haben geantwortet]
[antworten];perfekt_indikativ;5;[habt geantwortet]
[antworten];perfekt_konjunktiv_1;5;[habet geantwortet]
[antworten];perfekt_indikativ;6;[haben geantwortet]
[antworten];perfekt_konjunktiv_1;6;[haben geantwortet]
[antworten];plusquamperfekt_indikativ;1;[hatte geantwortet]
[antworten];plusquamperfekt_konjunktiv_2;1;[hätte geantwortet]
[antworten];plusquamperfekt_indikativ;2;[hattest geantwortet]
[antworten];plusquamperfekt_konjunktiv_2;2;[hättest geantwortet]
[antworten];plusquamperfekt_indikativ;3;[hatte geantwortet]
[antworten];plusquamperfekt_konjunktiv_2;3;[hätte geantwortet]
[antworten];plusquamperfekt_indikativ;4;[hatten geantwortet]
[antworten];plusquamperfekt_konjunktiv_2;4;[hätten geantwortet]
[antworten];plusquamperfekt_indikativ;5;[hattet geantwortet]
[antworten];plusquamperfekt_konjunktiv_2;5;[hättet geantwortet]
[antworten];plusquamperfekt_indikativ;6;[hatten geantwortet]
[antworten];plusquamperfekt_konjunktiv_2;6;[hätten geantwortet]
[antworten];futur_1_indikativ;1;[werde antworten]
[antworten];futur_1_konjunktiv_1;1;[werde antworten]
[antworten];futur_1_konjunktiv_2;1;[würde antworten]
[antworten];futur_1_indikativ;2;[wirst antworten]
[antworten];futur_1_konjunktiv_1;2;[werdest antworten]
[antworten];futur_1_konjunktiv_2;2;[würdest antworten]
[antworten];futur_1_indikativ;3;[wird antworten]
[antworten];futur_1_konjunktiv_1;3;[werde antworten]
[antworten];futur_1_konjunktiv_2;3;[würde antworten]
[antworten];futur_1_indikativ;4;[werden antworten]
[antworten];futur_1_konjunktiv_1;4;[werden antworten]
[antworten];futur_1_konjunktiv_2;4;[würden antworten]
[antworten];futur_1_indikativ;5;[werdet antworten]
[antworten];futur_1_konjunktiv_1;5;[werdet antworten]
[antworten];futur_1_konjunktiv_2;5;[würdet antworten]
[antworten];futur_1_indikativ;6;[werden antworten]
[antworten];futur_1_konjunktiv_1;6;[werden antworten]
[antworten];futur_1_konjunktiv_2;6;[würden antworten]
[antworten];futur_2_indikativ;1;[werde geantwortet haben]
[antworten];futur_2_konjunktiv_1;1;[werde geantwortet haben]
[antworten];futur_2_konjunktiv_2;1;[würde geantwortet haben]
[antworten];futur_2_indikativ;2;[wirst geantwortet haben]
[antworten];futur_2_konjunktiv_1;2;[werdest geantwortet haben]
[antworten];futur_2_konjunktiv_2;2;[würdest geantwortet haben]
[antworten];futur_2_indikativ;3;[wird geantwortet haben]
[antworten];futur_2_konjunktiv_1;3;[werde geantwortet haben]
[antworten];futur_2_konjunktiv_2;3;[würde geantwortet haben]
[antworten];futur_2_indikativ;4;[werden geantwortet haben]
[antworten];futur_2_konjunktiv_1;4;[werden geantwortet haben]
[antworten];futur_2_konjunktiv_2;4;[würden geantwortet haben]
[antworten];futur_2_indikativ;5;[werdet geantwortet haben]
[antworten];futur_2_konjunktiv_1;5;[werdet geantwortet haben]
[antworten];futur_2_konjunktiv_2;5;[würdet geantwortet haben]
[antworten];futur_2_indikativ;6;[werden geantwortet haben]
[antworten];futur_2_konjunktiv_1;6;[werden geantwortet haben]
[antworten];futur_2_konjunktiv_2;6;[würden geantwortet haben]
[spinnen];imperativ;2;"[spinn;spinne]"
[spinnen];imperativ;5;[spinnt]
[spinnen];imperativ;6;[spinnen Sie]
[spinnen];praesens_indikativ;1;[spinne]
[spinnen];praesens_konjunktiv_1;1;[spinne]
[spinnen];praesens_indikativ;2;[spinnst]
[spinnen];praesens_konjunktiv_1;2;[spinnest]
[spinnen];praesens_indikativ;3;[spinnt]
[spinnen];praesens_konjunktiv_1;3;[spinne]
[spinnen];praesens_indikativ;4;[spinnen]
[spinnen];praesens_konjunktiv_1;4;[spinnen]
[spinnen];praesens_indikativ;5;[spinnt]
[spinnen];praesens_konjunktiv_1;5;[spinnet]
[spinnen];praesens_indikativ;6;[spinnen]
[spinnen];praesens_konjunktiv_1;6;[spinnen]
[spinnen];praeteritum_indikativ;1;[spann]
[spinnen];praeteritum_konjunktiv_2;1;"[spänne;spönne]"
[spinnen];praeteritum_indikativ;2;[spannst]
[spinnen];praeteritum_konjunktiv_2;2;"[spännest;spännst;spönnest;spönnst]"
[spinnen];praeteritum_indikativ;3;[spann]
[spinnen];praeteritum_konjunktiv_2;3;"[spänne;spönne]"
[spinnen];praeteritum_indikativ;4;[spannen]
[spinnen];praeteritum_konjunktiv_2;4;"[spännen;spönnen]"
[spinnen];praeteritum_indikativ;5;[spannt]
[spinnen];praeteritum_konjunktiv_2;5;"[spännet;spännt;spönnet;spönnt]"
[spinnen];praeteritum_indikativ;6;[spannen]
[spinnen];praeteritum_konjunktiv_2;6;"[spännen;spönnen]"
[spinnen];perfekt_indikativ;1;[habe gesponnen]
[spinnen];perfekt_konjunktiv_1;1;[habe gesponnen]
[spinnen];perfekt_indikativ;2;[hast gesponnen]
[spinnen];perfekt_konjunktiv_1;2;[habest gesponnen]
[spinnen];perfekt_indikativ;3;[hat gesponnen]
[spinnen];perfekt_konjunktiv_1;3;[habe gesponnen]
[spinnen];perfekt_indikativ;4;[haben gesponnen]
[spinnen];perfekt_konjunktiv_1;4;[haben gesponnen]
[spinnen];perfekt_indikativ;5;[habt gesponnen]
[spinnen];perfekt_konjunktiv_1;5;[habet gesponnen]
[spinnen];perfekt_indikativ;6;[haben gesponnen]
[spinnen];perfekt_konjunktiv_1;6;[haben gesponnen]
[spinnen];plusquamperfekt_indikativ;1;[hatte gesponnen]
[spinnen];plusquamperfekt_konjunktiv_2;1;[hätte gesponnen]
[spinnen];plusquamperfekt_indikativ;2;[hattest gesponnen]
[spinnen];plusquamperfekt_konjunktiv_2;2;[hättest gesponnen]
[spinnen];plusquamperfekt_indikativ;3;[hatte gesponnen]
[spinnen];plusquamperfekt_konjunktiv_2;3;[hätte gesponnen]
[spinnen];plusquamperfekt_indikativ;4;[hatten gesponnen]
[spinnen];plusquamperfekt_konjunktiv_2;4;[hätten gesponnen]
[spinnen];plusquamperfekt_indikativ;5;[hattet gesponnen]
[spinnen];plusquamperfekt_konjunktiv_2;5;[hättet gesponnen]
[spinnen];plusquamperfekt_indikativ;6;[hatten gesponnen]
[spinnen];plusquamperfekt_konjunktiv_2;6;[hätten gesponnen]
[spinnen];futur_1_indikativ;1;[werde spinnen]
[spinnen];futur_1_konjunktiv_1;1;[werde spinnen]
[spinnen];futur_1_konjunktiv_2;1;[würde spinnen]
[spinnen];futur_1_indikativ;2;[wirst spinnen]
[spinnen];futur_1_konjunktiv_1;2;[werdest spinnen]
[spinnen];futur_1_konjunktiv_2;2;[würdest spinnen]
[spinnen];futur_1_indikativ;3;[wird spinnen]
[spinnen];futur_1_konjunktiv_1;3;[werde spinnen]
[spinnen];futur_1_konjunktiv_2;3;[würde spinnen]
[spinnen];futur_1_indikativ;4;[werden spinnen]
[spinnen];futur_1_konjunktiv_1;4;[werden spinnen]
[spinnen];futur_1_konjunktiv_2;4;[würden spinnen]
[spinnen];futur_1_indikativ;5;[werdet spinnen]
[spinnen];futur_1_konjunktiv_1;5;[werdet spinnen]
[spinnen];futur_1_konjunktiv_2;5;[würdet spinnen]
[spinnen];futur_1_indikativ;6;[werden spinnen]
[spinnen];futur_1_konjunktiv_1;6;[werden spinnen]
[spinnen];futur_1_konjunktiv_2;6;[würden spinnen]
[spinnen];futur_2_indikativ;1;[werde gesponnen haben]
[spinnen];futur_2_konjunktiv_1;1;[werde gesponnen haben]
[spinnen];futur_2_konjunktiv_2;1;[würde gesponnen haben]
[spinnen];futur_2_indikativ;2;[wirst gesponnen haben]
[spinnen];futur_2_konjunktiv_1;2;[werdest gesponnen haben]
[spinnen];futur_2_konjunktiv_2;2;[würdest gesponnen haben]
[spinnen];futur_2_indikativ;3;[wird gesponnen haben]
[spinnen];futur_2_konjunktiv_1;3;[werde gesponnen haben]
[spinnen];futur_2_konjunktiv_2;3;[würde gesponnen haben]
[spinnen];futur_2_indikativ;4;[werden gesponnen haben]
[spinnen];futur_2_konjunktiv_1;4;[werden gesponnen haben]
[spinnen];futur_2_konjunktiv_2;4;[würden gesponnen haben]
[spinnen];futur_2_indikativ;5;[werdet gesponnen haben]
[spinnen];futur_2_konjunktiv_1;5;[werdet gesponnen haben]
[spinnen];futur_2_konjunktiv_2;5;[würdet gesponnen haben]
[spinnen];futur_2_indikativ;6;[werden gesponnen haben]
[spinnen];futur_2_konjunktiv_1;6;[werden gesponnen haben]
[spinnen];futur_2_konjunktiv_2;6;[würden gesponnen haben]
[nerven];imperativ;2;"[nerv;nerve]"
[nerven];imperativ;5;[nervt]
[nerven];imperativ;6;[nerven Sie]
[nerven];praesens_indikativ;1;[nerve]
[nerven];praesens_konjunktiv_1;1;[nerve]
[nerven];praesens_indikativ;2;[nervst]
[nerven];praesens_konjunktiv_1;2;[nervest]
[nerven];praesens_indikativ;3;[nervt]
[nerven];praesens_konjunktiv_1;3;[nerve]
[nerven];praesens_indikativ;4;[nerven]
[nerven];praesens_konjunktiv_1;4;[nerven]
[nerven];praesens_indikativ;5;[nervt]
[nerven];praesens_konjunktiv_1;5;[nervet]
[nerven];praesens_indikativ;6;[nerven]
[nerven];praesens_konjunktiv_1;6;[nerven]
[nerven];praeteritum_indikativ;1;[nervte]
[nerven];praeteritum_konjunktiv_2;1;[nervte]
[nerven];praeteritum_indikativ;2;[nervtest]
[nerven];praeteritum_konjunktiv_2;2;[nervtest]
[nerven];praeteritum_indikativ;3;[nervte]
[nerven];praeteritum_konjunktiv_2;3;[nervte]
[nerven];praeteritum_indikativ;4;[nervten]
[nerven];praeteritum_konjunktiv_2;4;[nervten]
[nerven];praeteritum_indikativ;5;[nervtet]
[nerven];praeteritum_konjunktiv_2;5;[nervtet]
[nerven];praeteritum_indikativ;6;[nervten]
[nerven];praeteritum_konjunktiv_2;6;[nervten]
[nerven];perfekt_indikativ;1;[habe genervt]
[nerven];perfekt_konjunktiv_1;1;[habe genervt]
[nerven];perfekt_indikativ;2;[hast genervt]
[nerven];perfekt_konjunktiv_1;2;[habest genervt]
[nerven];perfekt_indikativ;3;[hat genervt]
[nerven];perfekt_konjunktiv_1;3;[habe genervt]
[nerven];perfekt_indikativ;4;[haben genervt]
[nerven];perfekt_konjunktiv_1;4;[haben genervt]
[nerven];perfekt_indikativ;5;[habt genervt]
[nerven];perfekt_konjunktiv_1;5;[habet genervt]
[nerven];perfekt_indikativ;6;[haben genervt]
[nerven];perfekt_konjunktiv_1;6;[haben genervt]
[nerven];plusquamperfekt_indikativ;1;[hatte genervt]
[nerven];plusquamperfekt_konjunktiv_2;1;[hätte genervt]
[nerven];plusquamperfekt_indikativ;2;[hattest genervt]
[nerven];plusquamperfekt_konjunktiv_2;2;[hättest genervt]
[nerven];plusquamperfekt_indikativ;3;[hatte genervt]
[nerven];plusquamperfekt_konjunktiv_2;3;[hätte genervt]
[nerven];plusquamperfekt_indikativ;4;[hatten genervt]
[nerven];plusquamperfekt_konjunktiv_2;4;[hätten genervt]
[nerven];plusquamperfekt_indikativ;5;[hattet genervt]
[nerven];plusquamperfekt_konjunktiv_2;5;[hättet genervt]
[nerven];plusquamperfekt_indikativ;6;[hatten genervt]
[nerven];plusquamperfekt_konjunktiv_2;6;[hätten genervt]
[nerven];futur_1_indikativ;1;[werde nerven]
[nerven];futur_1_konjunktiv_1;1;[werde nerven]
[nerven];futur_1_konjunktiv_2;1;[würde nerven]
[nerven];futur_1_indikativ;2;[wirst nerven]
[nerven];futur_1_konjunktiv_1;2;[werdest nerven]
[nerven];futur_1_konjunktiv_2;2;[würdest nerven]
[nerven];futur_1_indikativ;3;[wird nerven]
[nerven];futur_1_konjunktiv_1;3;[werde nerven]
[nerven];futur_1_konjunktiv_2;3;[würde nerven]
[nerven];futur_1_indikativ;4;[werden nerven]
[nerven];futur_1_konjunktiv_1;4;[werden nerven]
[nerven];futur_1_konjunktiv_2;4;[würden nerven]
[nerven];futur_1_indikativ;5;[werdet nerven]
[nerven];futur_1_konjunktiv_1;5;[werdet nerven]
[nerven];futur_1_konjunktiv_2;5;[würdet nerven]
[nerven];futur_1_indikativ;6;[werden nerven]
[nerven];futur_1_konjunktiv_1;6;[werden nerven]
[nerven];futur_1_konjunktiv_2;6;[würden nerven]
[nerven];futur_2_indikativ;1;[werde genervt haben]
[nerven];futur_2_konjunktiv_1;1;[werde genervt haben]
[nerven];futur_2_konjunktiv_2;1;[würde genervt haben]
[nerven];futur_2_indikativ;2;[wirst genervt haben]
[nerven];futur_2_konjunktiv_1;2;[werdest genervt haben]
[nerven];futur_2_konjunktiv_2;2;[würdest genervt haben]
[nerven];futur_2_indikativ;3;[wird genervt haben]
[nerven];futur_2_konjunktiv_1;3;[werde genervt haben]
[nerven];futur_2_konjunktiv_2;3;[würde genervt haben]
[nerven];futur_2_indikativ;4;[werden genervt haben]
[nerven];futur_2_konjunktiv_1;4;[werden genervt haben]
[nerven];futur_2_konjunktiv_2;4;[würden genervt haben]
[nerven];futur_2_indikativ;5;[werdet genervt haben]
[nerven];futur_2_konjunktiv_1;5;[werdet genervt haben]
[nerven];futur_2_konjunktiv_2;5;[würdet genervt haben]
[nerven];futur_2_indikativ;6;[werden genervt haben]
[nerven];futur_2_konjunktiv_1;6;[werden genervt haben]
[nerven];futur_2_konjunktiv_2;6;[würden genervt haben]
[beibringen];imperativ;2;"[bring bei;bringe bei]"
[beibringen];imperativ;5;[bringt bei]
[beibringen];imperativ;6;[bringen Sie bei]
[beibringen];perfekt_indikativ;1;[habe beigebracht]
[beibringen];perfekt_konjunktiv_1;1;[habe beigebracht]
[beibringen];perfekt_indikativ;2;[hast beigebracht]
[beibringen];perfekt_konjunktiv_1;2;[habest beigebracht]
[beibringen];perfekt_indikativ;3;[hat beigebracht]
[beibringen];perfekt_konjunktiv_1;3;[habe beigebracht]
[beibringen];perfekt_indikativ;4;[haben beigebracht]
[beibringen];perfekt_konjunktiv_1;4;[haben beigebracht]
[beibringen];perfekt_indikativ;5;[habt beigebracht]
[beibringen];perfekt_konjunktiv_1;5;[habet beigebracht]
[beibringen];perfekt_indikativ;6;[haben beigebracht]
[beibringen];perfekt_konjunktiv_1;6;[haben beigebracht]
[beibringen];plusquamperfekt_indikativ;1;[hatte beigebracht]
